timestamp,country_residency,ip_country,important_score
1715337002,South Africa,South Africa,100
1715337020,,France,0
1715337158,United States,United States of America,0
1715337168,,Maldives,0
1715337193,,Czechia,0
1715337232,New Zealand,New Zealand,0
1715337274,New Zealand,New Zealand,0
1715337278,,Italy,0
1715337363,,Kenya,0
1715337404,Ghana,Ghana,0
1715337501,,Serbia,0
1715337574,Ghana,Ghana,0
1715337575,,India,0
1715337594,Ghana,Ghana,0
1715337625,,Germany,0
1715337644,,Lithuania,0
1715337669,Ghana,Ghana,0
1715337725,,Kuwait,0
1715337907,,South Africa,0
1715338045,,Italy,0
1715338118,,United States of America,0
1715338121,,Czechia,0
1715338319,,United States of America,0
1715338360,,Spain,0
1715338437,Algeria,Algeria,0
1715338479,,Romania,0
1715338531,,Japan,0
1715338532,,India,0
1715338538,,United Arab Emirates,0
1715338583,,South Africa,0
1715338585,,India,0
1715338637,,United States of America,0
1715338690,,United States of America,0
1715338706,,United States of America,0
1715338736,,Jordan,0
1715338873,Serbia,Serbia,0
1715338876,,Italy,0
1715338941,,Saudi Arabia,0
1715338972,,Madagascar,0
1715338976,,Germany,0
1715339024,,Belgium,0
1715339032,,Philippines,0
1715339075,,Belgium,0
1715339206,,Australia,0
1715339227,,United Kingdom of Great Britain and Northern Ireland,0
1715339262,,United States of America,0
1715339292,,Algeria,0
1715339292,,India,0
1715339315,,Germany,0
1715339362,,United States of America,0
1715339363,Lithuania,Norway,10
1715339412,,Morocco,0
1715339421,Germany,Germany,0
1715339506,United Kingdom,United Kingdom of Great Britain and Northern Ireland,87
1715339557,,South Africa,0
1715339620,,Pakistan,0
1715339688,,Serbia,0
1715339699,,Spain,0
1715339716,,Hungary,0
1715339765,,United Kingdom of Great Britain and Northern Ireland,0
1715339766,,United Kingdom of Great Britain and Northern Ireland,0
1715339778,India,United Kingdom of Great Britain and Northern Ireland,0
1715339870,,Switzerland,0
1715339893,,India,0
1715340020,,Algeria,0
1715340033,Turkey,Turkey,0
1715340128,,Indonesia,0
1715340200,,Romania,0
1715340202,,United Kingdom of Great Britain and Northern Ireland,0
1715340286,,India,0
1715340307,,Poland,0
1715340461,,Cyprus,0
1715340546,,Pakistan,0
1715340579,,Moldova (Republic of),0
1715340615,Germany,Sweden,#REF!
1715340636,,South Africa,0
1715340648,South Africa,South Africa,0
1715340667,,Japan,0
1715340689,,Slovakia,0
1715340746,,Australia,0
1715340763,,Netherlands,0
1715340776,,United Arab Emirates,0
1715340815,,Netherlands,0
1715340816,Turkey,Turkey,0
1715340821,,Ghana,0
1715340864,,Kenya,0
1715340866,,Belgium,0
1715340866,,United States of America,0
1715340880,,Greece,0
1715340956,,Portugal,0
1715341008,,Germany,0
1715341051,Slovakia,Austria,0
1715341084,,India,0
1715341089,,Cyprus,0
1715341179,India,India,0
1715341194,,Austria,0
1715341197,Netherlands,Netherlands,#REF!
1715341248,Bosnia and Herzegovina,Bosnia and Herzegovina,0
1715341293,,Austria,0
1715341340,Saudi Arabia,Saudi Arabia,0
1715341342,Saudi Arabia,Saudi Arabia,0
1715341370,,United States of America,0
1715341444,India,India,0
1715341485,,India,0
1715341507,,Netherlands,0
1715341578,,Germany,0
1715341586,Italy,Italy,10
1715341625,,Philippines,0
1715341678,,Cyprus,0
1715341707,,France,0
1715341711,,Chad,0
1715341720,United Kingdom,United Kingdom of Great Britain and Northern Ireland,#REF!
1715341767,,Australia,0
1715341889,,France,0
1715341996,,United States of America,0
1715342019,,Finland,0
1715342022,,United States of America,0
1715342053,,United States of America,0
1715342075,,Spain,0
1715342076,,France,0
1715342092,,Germany,0
1715342185,,Thailand,0
1715342207,,India,0
1715342221,Poland,Norway,0
1715342235,,Argentina,0
1715342376,,India,0
1715342377,,United States of America,0
1715342408,,Albania,0
1715342543,,United Kingdom of Great Britain and Northern Ireland,0
1715342591,,Turkey,0
1715342611,,Albania,0
1715342657,,Turkey,0
1715342672,,Netherlands,0
1715342687,,Czechia,0
1715342715,,Colombia,0
1715342717,,United Kingdom of Great Britain and Northern Ireland,0
1715342733,,United States of America,0
1715342751,,Netherlands,0
1715342824,Sweden,Sweden,0
1715342851,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1715342919,Poland,Norway,0
1715342955,,Germany,0
1715342957,,South Africa,0
1715342974,,Serbia,0
1715343050,,Poland,0
1715343054,,Greece,0
1715343055,United States,United States of America,0
1715343069,,Qatar,0
1715343121,,United Arab Emirates,0
1715343189,Turkey,Turkey,0
1715343231,Turkey,Turkey,#REF!
1715343275,Egypt,Egypt,0
1715343290,,France,0
1715343346,,Belgium,0
1715343355,,Ghana,0
1715343412,,Gabon,0
1715343423,,Austria,0
1715343483,,Cyprus,0
1715343521,,Romania,0
1715343560,,Spain,0
1715343571,,Ghana,0
1715343648,,Switzerland,0
1715343711,,United States of America,0
1715343780,,Thailand,0
1715343844,,Italy,0
1715343854,Germany,Germany,0
1715343876,,Senegal,0
1715343883,,Portugal,0
1715343901,,Taiwan (Province of China),0
1715343914,,United Arab Emirates,0
1715343929,,India,0
1715343950,,Germany,0
1715344086,,Portugal,0
1715344148,,Portugal,0
1715344154,,India,0
1715344252,Norway,Norway,0
1715344272,,United States of America,0
1715344290,,Australia,0
1715344307,,Belgium,0
1715344313,,Costa Rica,0
1715344320,Portugal,Spain,0
1715344326,,Azerbaijan,0
1715344344,,Germany,0
1715344363,,Spain,0
1715344367,Serbia,Serbia,10
1715344372,,Spain,0
1715344408,,Saudi Arabia,0
1715344477,Poland,Norway,0
1715344478,,Spain,0
1715344554,,Netherlands,0
1715344558,,Finland,0
1715344569,,Sri Lanka,0
1715344641,,Spain,0
1715344733,,Slovakia,0
1715344911,,Germany,0
1715344975,,Israel,0
1715344997,,India,0
1715345024,Argentina,Argentina,0
1715345165,,United Kingdom of Great Britain and Northern Ireland,0
1715345173,Australia,Australia,0
1715345227,,Portugal,0
1715345275,,Netherlands,0
1715345393,,Netherlands,0
1715345798,,Kazakhstan,0
1715345800,,India,0
1715345926,,Venezuela (Bolivarian Republic of),0
1715345940,Kenya,Kenya,0
1715345952,,India,0
1715345992,,United States of America,0
1715346130,,United States of America,0
1715346151,,United States of America,0
1715346181,,Bulgaria,0
1715346204,,Germany,0
1715346442,,Romania,0
1715346534,,Turkey,0
1715346595,,United States of America,0
1715346597,,Germany,0
1715346601,,Germany,0
1715346621,Belgium,Belgium,0
1715346625,,Greece,0
1715346632,,United Arab Emirates,0
1715346656,Belgium,Belgium,0
1715346662,Turkey,Turkey,0
1715346782,,United States of America,0
1715346814,,Turkey,0
1715346842,,Cameroon,0
1715346894,,Australia,0
1715347055,,Norway,0
1715347063,,United Kingdom of Great Britain and Northern Ireland,0
1715347074,,Germany,0
1715347085,,Finland,0
1715347190,,United Kingdom of Great Britain and Northern Ireland,0
1715347258,,United Arab Emirates,0
1715347393,,Philippines,0
1715347428,,Brazil,0
1715347463,,Poland,0
1715347511,United States,United States of America,43
1715347558,,Australia,0
1715347574,,Romania,0
1715347591,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1715347599,,Sweden,0
1715347605,,South Africa,0
1715347726,,Antigua and Barbuda,0
1715347800,Malaysia,Malaysia,0
1715347850,,United States of America,0
1715347874,,India,0
1715347961,,Serbia,0
1715347976,,Turkey,0
1715347982,,Serbia,0
1715347990,,Uzbekistan,0
1715348004,,Germany,0
1715348014,,Czechia,0
1715348020,,Uzbekistan,0
1715348035,,South Africa,0
1715348108,,Uzbekistan,0
1715348144,Malaysia,Malaysia,0
1715348161,,United States of America,0
1715348215,,Korea (Republic of),0
1715348239,,France,0
1715348246,Morocco,Morocco,0
1715348377,,Spain,0
1715348383,,Canada,0
1715348461,,Canada,0
1715348487,,India,0
1715348526,,Slovenia,0
1715348617,,Philippines,0
1715348618,Sweden,Sweden,0
1715348647,India,India,0
1715348709,,Colombia,0
1715348778,,Japan,0
1715348857,Serbia,Serbia,0
1715348867,,Spain,0
1715348891,,Denmark,0
1715348904,,United States of America,0
1715348940,,Spain,0
1715348950,,United Kingdom of Great Britain and Northern Ireland,0
1715349014,,Belgium,0
1715349066,,Slovakia,0
1715349077,,Finland,0
1715349152,,Australia,0
1715349174,Singapore,United Kingdom of Great Britain and Northern Ireland,0
1715349218,,Gibraltar,0
1715349274,,United Kingdom of Great Britain and Northern Ireland,0
1715349329,,Oman,0
1715349333,,Italy,0
1715349340,,Greece,0
1715349355,,India,0
1715349408,,United States of America,0
1715349484,,Puerto Rico,0
1715349571,,Germany,0
1715349605,,Greece,0
1715349635,Canada,Canada,0
1715349687,China,United States of America,#REF!
1715349760,,Czechia,0
1715349767,,Belgium,0
1715349786,,Netherlands,0
1715349832,,United States of America,0
1715349910,,India,0
1715349918,,Italy,0
1715349930,,Netherlands,0
1715349937,,United States of America,0
1715349990,,United States of America,0
1715350089,,Portugal,0
1715350136,,Canada,0
1715350177,,South Africa,0
1715350200,Macao Special Administrative Region of China,Macao,0
1715350331,,Netherlands,0
1715350438,,Chile,0
1715350501,,United Kingdom of Great Britain and Northern Ireland,0
1715350504,,United Kingdom of Great Britain and Northern Ireland,0
1715350505,,Turkey,0
1715350558,,Brazil,0
1715350632,,Israel,0
1715350640,,Portugal,0
1715350656,,Philippines,0
1715350724,,France,0
1715350786,,United Kingdom of Great Britain and Northern Ireland,0
1715350828,,Egypt,0
1715350855,,United Kingdom of Great Britain and Northern Ireland,0
1715350894,,Brazil,0
1715350993,,India,0
1715350999,,Liberia,0
1715351010,,Portugal,0
1715351069,,United States of America,0
1715351101,,Brazil,0
1715351188,,Germany,0
1715351196,,Germany,0
1715351238,,Belgium,0
1715351266,,Italy,0
1715351308,,United States of America,0
1715351350,,United Kingdom of Great Britain and Northern Ireland,0
1715351376,,Portugal,0
1715351376,,Germany,0
1715351430,,Cambodia,0
1715351483,,Hungary,0
1715351553,,Poland,0
1715351735,,Jordan,0
1715351747,India,India,0
1715351784,Venezuela,Venezuela (Bolivarian Republic of),0
1715351855,,Belgium,0
1715351919,,United Kingdom of Great Britain and Northern Ireland,0
1715351939,,Turkey,0
1715351941,,Bosnia and Herzegovina,0
1715351968,,Argentina,0
1715351980,,Thailand,0
1715351984,,United States of America,0
1715352011,,United States of America,0
1715352026,,Papua New Guinea,0
1715352101,,United Kingdom of Great Britain and Northern Ireland,0
1715352102,,United Kingdom of Great Britain and Northern Ireland,0
1715352105,Germany,Germany,0
1715352116,,United States of America,0
1715352155,,Philippines,0
1715352288,Belgium,Belgium,0
1715352345,,Spain,0
1715352459,,Liberia,0
1715352494,,Poland,0
1715352587,,United Kingdom of Great Britain and Northern Ireland,0
1715352623,,United States of America,0
1715352661,,Algeria,0
1715352749,,Qatar,0
1715352753,,Nigeria,0
1715352754,,Qatar,0
1715352798,,United States of America,0
1715352805,,Honduras,0
1715352806,,Belgium,0
1715352820,,Netherlands,0
1715352839,Viet Nam,United States of America,0
1715352922,,United States of America,0
1715352993,,Spain,0
1715353014,United Arab Emirates,Belgium,0
1715353086,,United States of America,0
1715353132,,Lebanon,0
1715353180,Turkey,Turkey,0
1715353246,,Lebanon,0
1715353259,,United States of America,0
1715353320,,United States of America,0
1715353388,,Spain,0
1715353461,Kenya,Kenya,0
1715353472,,Italy,0
1715353503,,Poland,0
1715353515,Kenya,Kenya,0
1715353573,,Italy,0
1715353637,,United States of America,0
1715353660,,Belgium,0
1715353702,,United States of America,0
1715353709,,Bulgaria,0
1715353830,,Sweden,0
1715353835,,France,0
1715353950,,Spain,0
1715353983,,Italy,0
1715354000,,United States of America,0
1715354001,,United Kingdom of Great Britain and Northern Ireland,0
1715354018,Peru,Peru,0
1715354031,Peru,Peru,0
1715354069,,Tanzania,0
1715354122,,Sweden,0
1715354151,,Sweden,0
1715354251,,United States of America,0
1715354252,,France,0
1715354339,Rwanda,Rwanda,0
1715354351,,United States of America,0
1715354410,,Albania,0
1715354433,,Philippines,0
1715354459,,Colombia,0
1715354466,,Romania,0
1715354516,,Malaysia,0
1715354572,,Qatar,0
1715354632,Lithuania,Lithuania,0
1715354682,,United Kingdom of Great Britain and Northern Ireland,0
1715354846,,Cyprus,0
1715354868,,France,0
1715354888,,Canada,0
1715354912,Cambodia,Cambodia,0
1715354939,,Lithuania,0
1715354969,,Czechia,0
1715355023,,Algeria,0
1715355025,,Germany,0
1715355025,,Romania,0
1715355209,,Belgium,0
1715355222,,Italy,0
1715355343,,Colombia,0
1715355371,,Equatorial Guinea,0
1715355404,,Mozambique,0
1715355432,,United Kingdom of Great Britain and Northern Ireland,0
1715355472,,United States of America,0
1715355530,,United Kingdom of Great Britain and Northern Ireland,0
1715355610,,Romania,0
1715355661,,Hungary,0
1715355665,,Moldova (Republic of),0
1715355786,,Poland,0
1715355794,,United States of America,0
1715355814,,Moldova (Republic of),0
1715355830,Serbia,Serbia,0
1715355869,,Belgium,0
1715355872,,Canada,0
1715355894,,United Kingdom of Great Britain and Northern Ireland,0
1715355937,,Ireland,0
1715355998,,Serbia,0
1715356032,,United States of America,0
1715356114,,Poland,0
1715356161,,Malta,0
1715356172,,India,0
1715356176,,India,0
1715356180,,India,0
1715356243,,Botswana,0
1715356300,,Botswana,0
1715356439,,Qatar,0
1715356464,,Ecuador,0
1715356474,,Spain,0
1715356639,,Romania,0
1715356703,,Sweden,0
1715356742,,India,0
1715356774,,Netherlands,0
1715356783,,Austria,0
1715356819,,French Polynesia,0
1715356828,,France,0
1715356870,,Serbia,0
1715356874,,Hong Kong,0
1715356886,,Netherlands,0
1715356928,,Germany,0
1715356991,,Serbia,0
1715357038,,Serbia,0
1715357171,,Hungary,0
1715357192,,Mexico,0
1715357236,Canada,Canada,0
1715357416,,Brazil,0
1715357432,,United States of America,0
1715357457,,Hungary,0
1715357549,United States,United States of America,0
1715357556,United Arab Emirates,United Arab Emirates,0
1715357580,United Arab Emirates,United Arab Emirates,0
1715357639,,United States of America,0
1715357762,,Spain,0
1715357783,,Portugal,0
1715357825,,United States of America,0
1715357891,,United Kingdom of Great Britain and Northern Ireland,0
1715357931,United States,United States of America,0
1715357943,,United Kingdom of Great Britain and Northern Ireland,0
1715357952,United States,United States of America,0
1715357955,,Spain,0
1715357981,,Malaysia,0
1715358072,Peru,Peru,0
1715358078,Peru,Peru,0
1715358105,,United States of America,0
1715358310,,Spain,0
1715358321,France,France,10
1715358391,,Canada,0
1715358545,,Lithuania,0
1715358629,,Mauritius,0
1715358697,,United States of America,0
1715358705,,United Kingdom of Great Britain and Northern Ireland,0
1715358720,,Albania,0
1715358968,,South Africa,0
1715359013,,India,0
1715359026,,United States of America,0
1715359041,,United States of America,0
1715359075,,Greece,0
1715359077,,Poland,0
1715359101,,United Kingdom of Great Britain and Northern Ireland,0
1715359298,,Canada,0
1715359317,,United States of America,0
1715359326,,United Kingdom of Great Britain and Northern Ireland,0
1715359362,,United States of America,0
1715359376,,Philippines,0
1715359471,Spain,Spain,0
1715359488,,United States of America,0
1715359570,,United States of America,0
1715359622,,Estonia,0
1715359701,,United States of America,0
1715359740,,Burkina Faso,0
1715359767,,Czechia,0
1715359780,,Montenegro,0
1715359821,,India,0
1715359848,,Greece,0
1715359917,,India,0
1715359947,,Qatar,0
1715359970,United States,United States of America,0
1715360006,Morocco,Morocco,0
1715360026,,South Africa,0
1715360056,,Netherlands,0
1715360168,United States,United States of America,0
1715360203,,Portugal,0
1715360303,,Spain,0
1715360325,,United States of America,0
1715360354,,Madagascar,0
1715360368,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1715360382,,India,0
1715360617,,United States of America,0
1715360686,,Uganda,0
1715360691,Algeria,Algeria,0
1715360794,,Germany,0
1715360853,,Colombia,0
1715360883,,Germany,0
1715361038,,United States of America,0
1715361063,,Canada,0
1715361202,,Italy,0
1715361203,,United States of America,0
1715361317,,Germany,0
1715361330,,Portugal,0
1715361330,,Morocco,0
1715361338,,Germany,0
1715361349,,Algeria,0
1715361371,,Germany,0
1715361464,,Germany,0
1715361470,,India,0
1715361475,,India,0
1715361482,,Norway,0
1715361501,United States,United States of America,0
1715361526,,United States of America,0
1715361538,,United States of America,0
1715361543,,Czechia,0
1715361670,,India,0
1715361703,,Italy,0
1715361898,,India,0
1715361903,,United States of America,0
1715361916,,El Salvador,0
1715361987,,United States of America,0
1715362064,,Philippines,0
1715362070,Algeria,Algeria,0
1715362074,,Sweden,0
1715362109,,United States of America,0
1715362166,,Denmark,0
1715362201,United Arab Emirates,United Arab Emirates,0
1715362211,,Germany,0
1715362252,,Slovakia,0
1715362291,,Philippines,0
1715362391,United Arab Emirates,United Arab Emirates,0
1715362424,,South Africa,0
1715362587,Saudi Arabia,Saudi Arabia,70
1715362613,,Belgium,0
1715362692,,Ghana,0
1715362750,,South Africa,0
1715362756,,South Africa,0
1715362765,,United States of America,0
1715362770,,South Africa,0
1715362780,,South Africa,0
1715362784,,South Africa,0
1715362894,,United States of America,0
1715362935,,Mexico,0
1715362969,India,India,10
1715362985,,Ecuador,0
1715363060,,Italy,0
1715363098,,Turkey,0
1715363101,,Belgium,0
1715363164,,Brazil,0
1715363257,,Spain,0
1715363396,,Austria,0
1715363416,,Hungary,0
1715363683,,Cote D'ivoire,0
1715363710,Morocco,Morocco,0
1715363724,,Hungary,0
1715363724,,United Arab Emirates,0
1715363749,,Malaysia,0
1715363824,,Italy,0
1715363827,,Romania,0
1715363839,,United States of America,0
1715363846,Hong Kong Special Administrative Region of China,Hong Kong,0
1715363855,,Lithuania,0
1715363879,,Poland,0
1715363904,,United Kingdom of Great Britain and Northern Ireland,0
1715363930,Ghana,Ghana,0
1715364029,Indonesia,Indonesia,0
1715364057,,Bulgaria,0
1715364187,,Poland,0
1715364220,,South Africa,0
1715364233,,Madagascar,0
1715364385,,Hungary,0
1715364466,Ghana,Ghana,0
1715364488,Bangladesh,France,0
1715364498,,Kuwait,0
1715364531,,Brazil,0
1715364563,,South Africa,0
1715364711,,United States of America,0
1715364714,,Hungary,0
1715364728,,Germany,0
1715364741,Hungary,Hungary,0
1715364790,,United States of America,0
1715364809,Uzbekistan,Uzbekistan,0
1715364812,,South Africa,0
1715364853,,United States of America,0
1715364858,,Netherlands,0
1715364924,,United Kingdom of Great Britain and Northern Ireland,0
1715364998,,South Africa,0
1715365115,,United Kingdom of Great Britain and Northern Ireland,0
1715365122,,South Africa,0
1715365173,,Germany,0
1715365279,,Finland,0
1715365309,,Poland,0
1715365330,,Poland,0
1715365407,,Saudi Arabia,0
1715365417,,Philippines,0
1715365437,,Chile,0
1715365452,,Netherlands,0
1715365487,,Israel,0
1715365519,,Poland,0
1715365560,,Qatar,0
1715365626,,Canada,0
1715365627,,Serbia,0
1715365852,,Saudi Arabia,0
1715365869,,Germany,0
1715365972,,Spain,0
1715365979,,France,0
1715366013,,Philippines,0
1715366060,,Japan,0
1715366150,,Trinidad and Tobago,0
1715366197,,Hungary,0
1715366237,,Philippines,0
1715366368,,United States of America,0
1715366398,,South Africa,0
1715366472,Ghana,Ghana,0
1715366487,,United States of America,0
1715366517,,United States of America,0
1715366648,,South Africa,0
1715366681,,United States of America,0
1715366732,,Italy,0
1715366740,,Sweden,0
1715366793,,Qatar,0
1715366876,,United States of America,0
1715366942,,Poland,0
1715366971,United States,United States of America,10
1715367098,,Poland,0
1715367125,,Germany,0
1715367210,,Dominican Republic,0
1715367214,,Malaysia,0
1715367256,,Malaysia,0
1715367282,,Bulgaria,0
1715367288,,Spain,0
1715367451,,United States of America,0
1715367454,Netherlands,Netherlands,0
1715367488,,South Africa,0
1715367490,,United States of America,0
1715367557,Canada,Canada,0
1715367612,,Slovakia,0
1715367629,Canada,Canada,10
1715367853,,Ghana,0
1715367954,,South Africa,0
1715367998,,Egypt,0
1715368134,France,Switzerland,0
1715368158,,United Kingdom of Great Britain and Northern Ireland,0
1715368186,,Netherlands,0
1715368248,,Austria,0
1715368253,,Malaysia,0
1715368357,,Netherlands,0
1715368388,,United States of America,0
1715368400,,United States of America,0
1715368425,,South Africa,0
1715368590,,South Africa,0
1715368637,,Slovakia,0
1715368660,,Mexico,0
1715368730,,United States of America,0
1715368832,,Germany,0
1715368874,Australia,Australia,0
1715368917,,United States of America,0
1715369025,,Luxembourg,0
1715369118,,Greece,0
1715369190,,Isle of Man,0
1715369207,,Morocco,0
1715369756,United States,United States of America,0
1715369820,,United States of America,0
1715369849,,Germany,0
1715369892,Kenya,Kenya,0
1715369895,United States,United States of America,0
1715369964,,India,0
1715369979,,Germany,0
1715369998,,Malaysia,0
1715370023,,United States of America,0
1715370061,,Bulgaria,0
1715370213,,Netherlands,0
1715370215,,Turkey,0
1715370288,Canada,Canada,10
1715370288,,Brazil,0
1715370355,,United States of America,0
1715370388,,United States of America,0
1715370398,,United States of America,0
1715370429,,United Kingdom of Great Britain and Northern Ireland,0
1715370442,,India,0
1715370501,,United States of America,0
1715370605,,Liberia,0
1715370617,,Saudi Arabia,0
1715370634,,Qatar,0
1715370636,,Qatar,0
1715370652,,Qatar,0
1715370727,,Venezuela (Bolivarian Republic of),0
1715370732,,Italy,0
1715370820,,Italy,0
1715370864,Netherlands,Netherlands,57
1715370865,,Morocco,0
1715370923,,Poland,0
1715370964,,United States of America,0
1715371039,,Costa Rica,0
1715371056,,Ireland,0
1715371139,,Ireland,0
1715371195,,Lithuania,0
1715371196,,United States of America,0
1715371259,Ghana,Ghana,0
1715371293,,United States of America,0
1715371297,,Germany,0
1715371316,,Cote D'ivoire,0
1715371323,,United States of America,0
1715371342,,Philippines,0
1715371386,,Poland,0
1715371480,,Germany,0
1715371582,,Czechia,0
1715371640,,Italy,0
1715371670,,Brazil,0
1715371739,,United Arab Emirates,0
1715371799,,Austria,0
1715371820,,Saudi Arabia,0
1715371907,United States,United States of America,11
1715371924,,Finland,0
1715371973,,United States of America,0
1715372041,,Mexico,0
1715372065,,Germany,0
1715372083,,Mexico,0
1715372109,,Spain,0
1715372119,,Mexico,0
1715372223,,Ireland,0
1715372266,,United States of America,0
1715372269,,France,0
1715372459,,Germany,0
1715372473,,United Kingdom of Great Britain and Northern Ireland,0
1715372527,,Spain,0
1715372550,,Lithuania,0
1715372672,,Mexico,0
1715372720,,Mexico,0
1715372756,,Belgium,0
1715372891,,Venezuela (Bolivarian Republic of),0
1715372945,,United States of America,0
1715373016,,Argentina,0
1715373188,,Germany,0
1715373213,,Australia,0
1715373256,,Australia,0
1715373340,,Switzerland,0
1715373347,Luxembourg,Luxembourg,0
1715373523,,Lithuania,0
1715373525,,United States of America,0
1715373557,Belgium,Belgium,83
1715373662,,Portugal,0
1715373667,,United States of America,0
1715373721,,United States of America,0
1715373787,France,France,0
1715373820,,France,0
1715373841,,United Arab Emirates,0
1715373876,,United Arab Emirates,0
1715373893,,United States of America,0
1715373916,,Germany,0
1715373951,,Germany,0
1715373975,,United States of America,0
1715373989,,South Africa,0
1715374067,,Venezuela (Bolivarian Republic of),0
1715374187,,United Kingdom of Great Britain and Northern Ireland,0
1715374296,,Costa Rica,0
1715374306,Austria,Austria,0
1715374329,,Ghana,0
1715374337,,Kenya,0
1715374357,,South Africa,0
1715374364,,Sweden,0
1715374411,,United Kingdom of Great Britain and Northern Ireland,0
1715374544,,Palestine,0
1715374589,,United States of America,0
1715374619,Haiti,Dominican Republic,0
1715374699,,Spain,0
1715374712,Pakistan,Pakistan,0
1715374787,,United Arab Emirates,0
1715374977,,Canada,0
1715375127,,United States of America,0
1715375135,,United States of America,0
1715375335,,Ghana,0
1715375405,,Poland,0
1715375492,,Netherlands,0
1715375556,Denmark,Denmark,0
1715375744,,United States of America,0
1715375796,,Rwanda,0
1715375868,,United States of America,0
1715376424,,Colombia,0
1715376448,,United Kingdom of Great Britain and Northern Ireland,0
1715376451,,United Kingdom of Great Britain and Northern Ireland,0
1715376476,,United Kingdom of Great Britain and Northern Ireland,0
1715376526,,Poland,0
1715376587,,United States of America,0
1715376607,,France,0
1715376646,,United States of America,0
1715376669,,Turkey,0
1715376711,,France,0
1715376740,,Philippines,0
1715376796,,Greece,0
1715376823,,United States of America,0
1715376881,Spain,Spain,0
1715376957,,Brazil,0
1715377090,,Brazil,0
1715377342,,Italy,0
1715377431,,United States of America,0
1715377448,,United States of America,0
1715377545,,Canada,0
1715377565,,United States of America,0
1715377598,,Brazil,0
1715377607,United States,United States of America,0
1715377660,,Albania,0
1715377661,,Spain,0
1715377699,,Saudi Arabia,0
1715377743,,Saudi Arabia,0
1715377745,,United States of America,0
1715377768,,Norway,0
1715377816,,Canada,0
1715377819,Canada,Canada,0
1715377845,,Norway,0
1715377864,,Trinidad and Tobago,0
1715377895,,Ghana,0
1715377898,,Albania,0
1715377928,,Algeria,0
1715377955,,Canada,0
1715377985,,Algeria,0
1715378091,,United States of America,0
1715378109,,Algeria,0
1715378207,United States,United States of America,0
1715378219,,Korea (Republic of),0
1715378242,,Switzerland,0
1715378255,,Jordan,0
1715378279,,Netherlands,0
1715378312,,Jordan,0
1715378332,Netherlands,Netherlands,0
1715378341,,Jordan,0
1715378346,,United States of America,0
1715378433,United States,United States of America,0
1715378593,,United Kingdom of Great Britain and Northern Ireland,0
1715378754,Romania,Moldova (Republic of),10
1715378798,,United Kingdom of Great Britain and Northern Ireland,0
1715378856,,France,0
1715378930,,United States of America,0
1715378989,,Spain,0
1715378999,,United States of America,0
1715379038,,United States of America,0
1715379047,,Bulgaria,0
1715379232,South Africa,South Africa,0
1715379237,,El Salvador,0
1715379287,,Ghana,0
1715379351,,France,0
1715379681,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1715379688,Malaysia,Malaysia,0
1715379752,,United States of America,0
1715379780,,Mexico,0
1715379797,,Germany,0
1715379797,,United States of America,0
1715379834,,Poland,0
1715379838,United States,United States of America,#REF!
1715379889,,Serbia,0
1715379955,,Qatar,0
1715380010,,United States of America,0
1715380055,United States,United States of America,#REF!
1715380085,,United States of America,0
1715380094,,United States of America,0
1715380194,,United Kingdom of Great Britain and Northern Ireland,0
1715380227,Viet Nam,Viet Nam,0
1715380494,,United Kingdom of Great Britain and Northern Ireland,0
1715380671,,Mexico,0
1715380824,,United States of America,0
1715381003,,Colombia,0
1715381066,,Netherlands,0
1715381067,,Viet Nam,0
1715381114,,United States of America,0
1715381271,,Denmark,0
1715381300,,Mozambique,0
1715381326,,United States of America,0
1715381525,,Indonesia,0
1715381529,,Indonesia,0
1715381538,Turkey,Turkey,0
1715381622,,United States of America,0
1715381633,,United States of America,0
1715381843,,Malaysia,0
1715381971,,Australia,0
1715382041,,Sweden,0
1715382058,,United States of America,0
1715382075,,Germany,0
1715382092,,Qatar,0
1715382100,Australia,Australia,10
1715382115,,Qatar,0
1715382133,,United States of America,0
1715382157,,Germany,0
1715382189,,Netherlands,0
1715382328,,United States of America,0
1715382454,,Germany,0
1715382573,,Canada,0
1715382586,,Morocco,0
1715382588,,Portugal,0
1715382726,,United Kingdom of Great Britain and Northern Ireland,0
1715382792,United States,United States of America,0
1715382919,,Colombia,0
1715382943,,New Zealand,0
1715383112,,Portugal,0
1715383175,,United Kingdom of Great Britain and Northern Ireland,0
1715383362,,Portugal,0
1715383430,Morocco,Morocco,0
1715383442,,Colombia,0
1715383732,,Venezuela (Bolivarian Republic of),0
1715383747,,United States of America,0
1715383877,,United States of America,0
1715384078,,France,0
1715384229,Morocco,Morocco,0
1715384422,,Brazil,0
1715384514,,Algeria,0
1715384628,Australia,Australia,0
1715384714,,United States of America,0
1715384773,,United Kingdom of Great Britain and Northern Ireland,0
1715385036,,France,0
1715385064,,Australia,0
1715385070,Cameroon,Cameroon,0
1715385274,Canada,Canada,0
1715385397,,United Kingdom of Great Britain and Northern Ireland,0
1715385438,,Germany,0
1715385499,,United States of America,0
1715385572,,New Zealand,0
1715385587,,Japan,0
1715385728,,Singapore,0
1715385736,,United States of America,0
1715385761,Colombia,Colombia,10
1715385926,,Philippines,0
